Date,Open,High,Low,Close,Adj Close,Volume,Foreign_Investor_Buy,Foreign_Investor_Sell,Investment_Trust_Buy,Investment_Trust_Sell,Dealer_Buy,Dealer_Sell,Total_Buy,Total_Sell,Net_Buy_Sell,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,Upper_BB,Middle_BB,Lower_BB,ATR,ADX,Cluster
2020-10-23,63.0,63.099998474121094,62.599998474121094,62.599998474121094,53.159183502197266,4424817,343,484,830,375,775,132,1948,991,957,62.55999946594238,62.619999694824216,43.390272775651226,-0.7081180125161453,-0.8768486498393276,0.1687306373231824,63.67565119003945,62.619999694824216,61.56434819960898,0.8729237703982761,28.475402475681623,1
2020-10-26,62.599998474121094,63.099998474121094,62.400001525878906,62.599998474121094,53.159183502197266,4152782,645,397,150,312,216,934,1011,1643,-632,62.509999465942386,62.54999961853027,43.390272775651226,-0.660115708385888,-0.8335020615486397,0.17338635316275175,63.394984753271125,62.54999961853027,61.70501448378942,0.860571854529984,28.08768033204051,1
2020-10-27,62.20000076293945,62.29999923706055,61.79999923706055,61.900001525878906,52.564754486083984,9497672,248,710,951,349,469,204,1668,1263,405,62.41999969482422,62.55999965667725,38.719752204853606,-0.6708245918087243,-0.8009665676006567,0.13014197579193232,63.368454830492965,62.55999965667725,61.75154448286153,0.8562452389964527,28.469422388583865,1
2020-10-28,61.70000076293945,61.900001525878906,61.70000076293945,61.70000076293945,52.39491271972656,7310386,116,811,927,594,879,893,1922,2298,-376,62.31999969482422,62.55499973297119,37.47845776689201,-0.6875244947612913,-0.7782781530327836,0.09075365827149229,63.3831900873005,62.55499973297119,61.72680937864188,0.8093706335638098,28.936342531584327,1
2020-10-29,61.70000076293945,61.70000076293945,61.20000076293945,61.20000076293945,51.97032165527344,7707528,262,822,999,418,998,788,2259,2028,231,62.18999977111817,62.474999809265135,34.50067591345744,-0.7326594672197189,-0.7691544158701706,0.036494948650451775,63.482719414209654,62.474999809265135,61.467280204320616,0.7872727311663947,29.894300818036154,1
2020-10-30,61.099998474121094,61.79999923706055,60.599998474121094,61.29999923706055,52.05523681640625,11979872,994,964,296,918,565,371,1855,2253,-398,62.10999984741211,62.41499977111816,35.602689501623004,-0.7516951432362475,-0.7656625613433861,0.01396741810713853,63.545087843310185,62.41499977111816,61.28491169892614,0.8167533048644703,31.308389039986604,1
2020-11-02,61.29999923706055,61.5,60.79999923706055,61.20000076293945,51.97032165527344,4809290,644,711,634,113,294,386,1572,1210,362,62.0,62.349999809265135,34.96908381191774,-0.7660198942533114,-0.7657340279253712,-0.000285866327940254,63.59659460346946,62.349999809265135,61.10340501506081,0.8084138375841119,32.621470960369166,1
2020-11-03,61.5,62.29999923706055,61.29999923706055,62.29999923706055,52.90442657470703,5315451,380,596,820,381,449,666,1649,1643,6,61.97999992370605,62.33499984741211,46.29200737038645,-0.6807642523082649,-0.7487400728019499,0.067975820493685,63.57640982420258,62.33499984741211,61.093589870621635,0.8292413116224677,32.08124313179163,1
2020-11-04,62.099998474121094,62.5,61.900001525878906,62.5,53.07426071166992,4257076,532,189,810,457,306,479,1648,1125,523,62.02999992370606,62.28999977111816,48.06269662883143,-0.5902560474466512,-0.7170432677308901,0.12678722028423894,63.435249961274046,62.28999977111816,61.14474958096228,0.8128668232295124,31.200629859356514,1
2020-11-05,62.79999923706055,62.900001525878906,62.5,62.599998474121094,53.159183502197266,4775966,692,241,667,602,679,766,2038,1609,429,61.989999771118164,62.29999961853027,48.968611156488215,-0.5046414098337735,-0.6745628961514668,0.16992148631769333,63.45238747520933,62.29999961853027,61.147611761851216,0.7833764448473263,29.66673970749476,1
2020-11-06,62.599998474121094,62.79999923706055,62.20000076293945,62.79999923706055,53.32902145385742,4260209,468,870,286,867,815,957,1569,2694,-1125,62.00999984741211,62.28499965667724,50.81639492792045,-0.4158590384799794,-0.6228221246171693,0.20696308613718994,63.40263021581354,62.28499965667724,61.16736909754095,0.770278018366881,28.650847303744474,1
2020-11-09,63.20000076293945,63.29999923706055,63.0,63.29999923706055,53.75361251831055,7642678,567,518,772,738,305,632,1644,1888,-244,62.079999923706055,62.29499969482422,55.18515958437264,-0.30167502629704046,-0.5585927049531436,0.25691767865610315,63.44473804715025,62.29499969482422,61.14526134249819,0.7509724456263894,26.865730811261816,1
2020-11-10,63.5,64.30000305175781,63.400001525878906,64.30000305175781,54.60280227661133,11280420,820,897,736,475,753,605,2309,1977,332,62.320000076293944,62.36999988555908,62.38211763431395,-0.12900434177561237,-0.47267503231763736,0.343670690542025,63.80262019432965,62.36999988555908,60.937379576788516,0.7687604005600235,26.019941672418366,1
2020-11-11,64.30000305175781,65.0999984741211,63.900001525878906,65.0999984741211,55.28215408325195,10222826,383,819,794,137,309,384,1486,1340,146,62.65999984741211,62.489999771118164,66.9541987989173,0.07156639166218781,-0.3638267475216723,0.43539313918386013,64.35107456861041,62.489999771118164,60.62892497362591,0.7995630111087495,26.050407303122732,1
2020-11-12,66.5,67.69999694824219,66.30000305175781,67.5,57.32020568847656,23621743,652,651,739,279,371,278,1762,1208,554,63.28999977111816,62.739999771118164,76.27162996635842,0.41934624594524905,-0.20719214882828804,0.6265383947735371,65.60942477617135,62.739999771118164,59.87057476606497,0.9281655441810598,27.75957868962757,1
2020-11-13,67.5,68.4000015258789,67.19999694824219,68.4000015258789,58.084476470947266,14536481,537,844,846,153,923,208,2306,1205,1101,64.0,63.054999923706056,78.69729622337624,0.7588394586765048,-0.013985827327329453,0.7728252860038343,66.81823033332088,63.054999923706056,59.29176951409123,0.9475826179993211,29.649967662370216,1
2020-11-16,68.5999984741211,68.69999694824219,67.69999694824219,68.0,57.74480056762695,10297596,951,403,774,797,975,341,2700,1541,1159,64.67999992370605,63.339999961853025,75.02633370273156,0.9842674727556471,0.18566483268926587,0.7986026400663813,67.65434846103786,63.339999961853025,59.025651462668186,0.9513267167136553,31.528598627368815,1
2020-11-17,68.0,68.0,67.30000305175781,67.9000015258789,57.65987777709961,9885577,265,354,966,186,825,402,2056,942,1114,65.2400001525879,63.61000003814697,74.09580416574529,1.1416910531127655,0.37687007677396583,0.7648209763387996,68.33647924292778,63.61000003814697,58.88352083336617,0.9333745903942647,32.70097954912407,1
2020-11-18,67.9000015258789,68.5,67.80000305175781,68.30000305175781,57.99956130981445,9479681,274,667,258,841,765,580,1297,2088,-791,65.82000045776367,63.92500019073486,75.40962041723022,1.2839268454499972,0.5582814305091721,0.7256454149408251,69.00668405709956,63.92500019073486,58.84331632437017,0.9167047588119736,34.03006259084936,1
2020-11-19,68.80000305175781,68.80000305175781,68.0,68.4000015258789,58.084476470947266,7233484,556,868,417,745,314,977,1287,2590,-1303,66.40000076293946,64.1950002670288,75.74087060598875,1.3887105855819897,0.7243672615237357,0.664343324058254,69.61403275191162,64.1950002670288,58.775967782145976,0.9083689225938192,35.4037017065009,1
2020-11-20,68.4000015258789,68.4000015258789,67.9000015258789,68.0999984741211,57.82971954345703,4602689,180,596,735,333,442,845,1357,1774,-417,66.93000068664551,64.47000026702881,72.58196529552194,1.431048479441671,0.8657035051073227,0.5653449743343482,70.09178015669154,64.47000026702881,58.848220377366076,0.8791997138371178,36.52385463177781,1
2020-11-23,68.0,68.5,67.5999984741211,68.5,58.16938781738281,6129927,904,284,763,254,599,432,2266,970,1296,67.45000076293945,64.76500034332275,74.13115301587473,1.4798199028555103,0.9885267846569603,0.49129311819855004,70.57921629873897,64.76500034332275,58.95078438790653,0.8806855575543884,37.09084248374812,1
2020-11-24,68.0999984741211,68.19999694824219,67.5999984741211,67.5999984741211,57.405120849609375,4573697,323,272,130,217,979,478,1432,967,465,67.78000030517578,65.05000019073486,65.20408560797254,1.429372094031507,1.0766958465318697,0.3526762474996372,70.83325245565051,65.05000019073486,59.26674792581922,0.8820652695775683,37.61733120343484,1
2020-11-25,67.80000305175781,67.9000015258789,66.80000305175781,67.0,56.89561080932617,6909916,403,849,237,777,531,271,1171,1897,-726,67.97000045776367,65.31500015258788,60.015345117626076,1.3256951906750487,1.1264957153605055,0.19919947531454318,70.94359744307738,65.31500015258788,59.68640286209839,0.897631927044963,36.87413064129999,1
2020-11-26,67.0999984741211,67.0999984741211,66.5,67.0,56.89561080932617,5111751,801,543,882,762,865,592,2548,1897,651,67.92000045776368,65.60500011444091,60.015345117626076,1.22935921008893,1.1470684143061904,0.08229079578273946,70.9459652377873,65.60500011444091,60.264034991094526,0.8763723946932581,35.76600547266027,1
2020-11-27,66.5999984741211,66.69999694824219,66.0999984741211,66.30000305175781,56.30118179321289,10189993,300,786,301,847,422,789,1023,2422,-1399,67.71000061035156,65.85500030517578,54.18151651401454,1.0840322982589612,1.1344611910967446,-0.0504288928377834,70.82147867249591,65.85500030517578,60.88852193785564,0.8780601897779473,34.199907385599424,1
2020-11-30,66.30000305175781,67.0,65.0,65.0,55.197235107421875,30169105,485,932,385,315,602,632,1472,1879,-407,67.41000061035156,66.04500026702881,45.36248144167933,0.8541145905794991,1.0783918709932956,-0.22427728041379646,70.5543137832711,66.04500026702881,61.535686750786525,0.9581987476509511,32.02922676502833,1
2020-12-01,65.19999694824219,66.0999984741211,65.19999694824219,66.0999984741211,56.1313362121582,9346794,828,786,302,194,809,139,1939,1119,820,67.23000030517578,66.23500022888183,52.41964220703227,0.7519953008393685,1.0131125569625101,-0.26111725612314163,70.40454539153615,66.23500022888183,62.06545506622752,0.9683272995416756,30.01359476021232,1
2020-12-02,65.5,65.9000015258789,65.30000305175781,65.30000305175781,55.45199203491211,10720218,737,508,428,391,503,372,1668,1271,397,66.93000030517578,66.37500038146973,47.60391560600718,0.5996002646340628,0.9304100984968207,-0.33080983386275786,70.20795032828696,66.37500038146973,62.542050434652516,0.9563035940289332,28.14193647002602,1
2020-12-03,65.30000305175781,66.19999694824219,65.19999694824219,65.69999694824219,55.79166030883789,8224593,901,752,938,391,627,919,2466,2062,404,66.65999984741211,66.53000030517578,50.07363853305339,0.5052777378151632,0.8453836263604891,-0.340105888545326,69.97040775725075,66.53000030517578,63.0895928531008,0.9594247658840093,26.231600010835244,1
2020-12-04,66.19999694824219,66.5,65.80000305175781,66.30000305175781,56.30118179321289,7543164,182,348,764,740,424,823,1370,1911,-541,66.48000030517578,66.70500049591064,53.60624993299734,0.47348390611139735,0.7710036823106707,-0.2975197761992734,69.6953017053129,66.70500049591064,63.71469928650838,0.9480375005892808,24.818712866320855,1
2020-12-07,66.5,66.5,65.0999984741211,65.5999984741211,55.70674514770508,9439815,166,314,283,969,378,132,827,1415,-588,66.19000015258788,66.82000045776367,49.22978193936668,0.38733755990966756,0.6942704578304701,-0.3069328979208026,69.43044113648537,66.82000045776367,64.20955977904197,0.9803206452528255,23.452728146316307,1
2020-12-08,65.19999694824219,65.69999694824219,65.0999984741211,65.4000015258789,55.53691101074219,6917302,470,143,297,826,538,268,1305,1237,68,65.97000045776367,66.87500038146973,48.02344449431911,0.2994757080695081,0.6153115078782777,-0.31583579980876963,69.31128907100234,66.87500038146973,64.43871169193713,0.9531547758862732,22.18431376345494,1
2020-12-09,65.4000015258789,65.69999694824219,65.30000305175781,65.4000015258789,55.53691101074219,6179981,174,685,152,262,640,772,966,1719,-753,65.81000061035157,66.89000053405762,48.02344449431911,0.2272252462794171,0.5376942555585056,-0.3104690092790885,69.28574687518356,66.89000053405762,64.49425419293168,0.9136432845004233,21.006500407940816,1
2020-12-10,65.19999694824219,66.0,65.19999694824219,65.5,55.621829986572266,5297351,772,791,236,476,154,952,1162,2219,-1057,65.66000061035156,66.79000053405761,48.75166024506885,0.1760063838805621,0.4653566812229169,-0.2893502973423548,69.24185716899105,66.79000053405761,64.33814389912418,0.9055261250188084,19.533811225065932,1
2020-12-11,65.19999694824219,65.69999694824219,65.0,65.0999984741211,55.28215408325195,8180230,113,916,183,380,715,369,1011,1665,-654,65.5400001525879,66.62500038146973,45.97678097627558,0.10196292114603978,0.39267792920754147,-0.2907150080615017,69.06539000417975,66.62500038146973,64.18461075875972,0.890845469534764,18.39532346325922,1
2020-12-14,65.0999984741211,65.5999984741211,64.9000015258789,65.0,55.197235107421875,8267526,729,319,943,175,223,337,1895,831,1064,65.5400001525879,66.47500038146973,45.28286798931014,0.03481260430281452,0.32110486422659607,-0.28629225992378154,68.92765240905034,66.47500038146973,64.02234835388911,0.8772134322995798,17.482221657834693,1
2020-12-15,64.9000015258789,65.30000305175781,64.4000015258789,65.0,55.197235107421875,11377926,134,855,610,609,165,372,909,1836,-927,65.43000030517578,66.33000030517579,45.28286798931014,-0.018194767631939612,0.25324493785488894,-0.27143970548682855,68.77139364764334,66.33000030517579,63.88860696270824,0.8788411532695317,17.31696015257522,1
2020-12-16,65.30000305175781,66.0,65.0,65.69999694824219,55.79166030883789,12103535,464,450,950,723,995,497,2409,1670,739,65.46999969482422,66.2,51.25548109610468,-0.0036771997138345114,0.20186051034114424,-0.20553771005497876,68.47947358328717,66.2,63.920526416712825,0.8874953566074223,16.086017230222385,1
2020-12-17,66.0,67.4000015258789,65.9000015258789,67.0,56.89561080932617,13248038,959,968,857,478,828,391,2644,1837,807,65.6,66.12999992370605,59.99005824041846,0.11144281574358672,0.18377697142163274,-0.07233415567804602,68.21240200577685,66.12999992370605,64.04759784163525,0.9455317295380864,16.526946810525022,1
2020-12-18,67.19999694824219,67.4000015258789,66.5,66.5,56.47101974487305,12182153,968,991,782,943,374,366,2124,2300,-176,65.61999969482422,66.05,55.84517706602795,0.16048051656356677,0.17911768045001955,-0.018637163886452784,67.93732605391935,66.05,64.16267394608064,0.9422795721338593,16.936381420806043,1
2020-12-21,66.19999694824219,66.9000015258789,66.0,66.80000305175781,56.72577667236328,8042870,964,696,238,146,839,427,2041,1269,772,65.7400001525879,65.96500015258789,57.73222336780276,0.22100339721444584,0.1874948238029048,0.03350857341154104,67.52868191467722,65.96500015258789,64.40131839049856,0.9392597116870769,16.58137494873565,1
2020-12-22,66.5,66.69999694824219,65.9000015258789,66.0999984741211,56.1313362121582,6552263,447,866,213,593,365,194,1025,1653,-628,65.80999984741212,65.89000015258789,52.13359112109055,0.21006223030933313,0.19200830510419048,0.01805392520514265,67.26535525588756,65.89000015258789,64.51464504928822,0.9364555555579218,16.109292277634584,1
2020-12-23,65.80000305175781,66.19999694824219,65.5,65.9000015258789,55.96150207519531,3965211,738,334,190,371,542,712,1470,1417,53,65.85999984741211,65.83500022888184,50.62309530623727,0.18314204691638736,0.19023505346662986,-0.007093006550242503,67.11292893071929,65.83500022888184,64.55707152704439,0.9195656550353694,15.111224944116227,1
2020-12-24,66.0999984741211,66.30000305175781,65.9000015258789,66.0,56.04642105102539,2845648,875,110,848,228,103,813,1826,1151,675,65.90999984741211,65.78500022888184,51.381598215469204,0.16794073254222042,0.18577618928174797,-0.01783545673952755,66.94994737726742,65.78500022888184,64.62005308049626,0.8824539315241935,14.316029434492705,1
2020-12-25,66.5,66.80000305175781,66.0999984741211,66.30000305175781,56.30118179321289,3836604,420,734,690,756,764,493,1874,1983,-109,66.03000030517578,65.78500022888184,53.68046882002485,0.17804888372783978,0.18423072817096633,-0.006181844443126555,66.94994737726742,65.78500022888184,64.62005308049626,0.876564582969452,14.208799678562011,1
2020-12-28,66.80000305175781,66.9000015258789,66.19999694824219,66.9000015258789,56.81069564819336,4345522,876,806,460,746,281,270,1617,1822,-205,66.22000045776367,65.88000030517578,57.961695265766,0.23180245443019487,0.19374507342281205,0.03805738100738282,67.082664974625,65.88000030517578,64.67733563572656,0.863953154017114,14.230261743019934,1
2020-12-29,67.0,67.0999984741211,66.5999984741211,66.9000015258789,56.81069564819336,4127949,214,153,695,700,643,199,1552,1052,500,66.41000061035156,65.92000045776368,57.961695265766,0.27127545193852143,0.20925114912595394,0.06202430281256749,67.20000159740827,65.92000045776368,64.63999931811908,0.8379565001587487,14.495539476463625,1
2020-12-30,67.19999694824219,68.0,67.0,67.80000305175781,57.5749626159668,8734638,783,343,789,824,486,813,2058,1980,78,66.62000122070313,66.04500045776368,63.78483231425339,0.37090512496315853,0.24158194429339486,0.12932318066976367,67.53022956853553,66.04500045776368,64.55977134699182,0.8566737840132018,15.697113906725118,1
2020-12-31,68.0,68.0,67.30000305175781,67.5,57.32020568847656,6537998,814,399,262,836,330,213,1406,1448,-42,66.67000122070313,66.13500061035157,60.763346153451856,0.42080385468597115,0.2774263263719101,0.14337752831406103,67.73909058628438,66.13500061035157,64.53091063441876,0.8454825814581294,16.812861591967934,1
2021-01-04,67.0,68.0,66.9000015258789,67.5999984741211,57.405120849609375,8689598,446,196,203,862,144,735,793,1793,-1000,66.78000106811524,66.20000038146972,61.41937781870386,0.4630799017811711,0.3145570414537623,0.1485228603274088,67.92626900394657,66.20000038146972,64.47373175899287,0.8636622880769125,17.12199840541515,1
2021-01-05,67.5999984741211,67.69999694824219,66.80000305175781,67.0,56.89561080932617,8458768,264,546,228,695,347,349,839,1590,-751,66.80000076293945,66.27000045776367,55.4307782890335,0.4430617709226681,0.3402579873475434,0.10280378357512465,68.00677987219296,66.27000045776367,64.53322104333438,0.8662574029631598,17.232206387752633,1
2021-01-06,66.80000305175781,67.19999694824219,65.80000305175781,66.0999984741211,56.1313362121582,14030612,417,884,310,672,798,300,1525,1856,-331,66.80000076293945,66.30500030517578,47.88810503827579,0.3505339196565984,0.34231317380935444,0.008220745847243971,67.99789820041407,66.30500030517578,64.61210240993749,0.9043814382146752,16.197190444308713,1
2021-01-07,66.5,66.69999694824219,66.19999694824219,66.5999984741211,56.55593490600586,6129976,444,941,163,479,214,625,821,2045,-1224,66.87000045776367,66.3650001525879,51.81122548455635,0.31393194023553406,0.33663692709459037,-0.02270498685905631,68.00972006271597,66.3650001525879,64.72028024245982,0.8826397979222765,15.236104211110788,1
2021-01-08,66.5,67.80000305175781,66.0999984741211,67.69999694824219,57.49004364013672,16483733,447,560,256,288,170,257,873,1105,-232,67.0400001525879,66.475,59.10527674894897,0.3694267697901097,0.3431948956336942,0.02623187415641548,68.16718850993114,66.475,64.78281149006885,0.9410229964733082,15.324923288862411,1
2021-01-11,67.69999694824219,67.80000305175781,66.80000305175781,67.30000305175781,57.150367736816406,9638716,248,838,935,540,858,227,2041,1605,436,67.14000015258789,66.58500022888184,55.79787785842175,0.37678728815701845,0.34991337413835905,0.026873914018659406,68.18908935345266,66.58500022888184,64.98091110431102,0.9452356395823577,15.407398146774634,1
2021-01-12,66.80000305175781,67.0,66.4000015258789,67.0,56.89561080932617,6540205,934,871,754,652,482,458,2170,1981,189,67.15,66.68500022888183,53.38499350663808,0.35432833644492234,0.3507963665996717,0.0035319698452506154,68.12204641340942,66.68500022888183,65.24795404435424,0.9420046314606826,14.875542927583941,1
2021-01-13,66.5,67.0,66.4000015258789,67.0,56.89561080932617,9975934,862,669,929,727,871,953,2662,2349,313,67.15999984741211,66.78500022888184,53.38499350663808,0.33269436189618773,0.3471759656589749,-0.014481603762787176,68.00036089689723,66.78500022888184,65.56963956086645,0.9175756202221406,14.381677366906871,1
2021-01-14,67.0999984741211,67.4000015258789,66.19999694824219,66.80000305175781,56.72577667236328,12022496,666,913,630,820,675,386,1971,2119,-148,67.05999984741212,66.84000053405762,51.65787389457313,0.2959991054880078,0.33694059362478146,-0.040941488136773674,67.94887384161747,66.84000053405762,65.73112722649778,0.9377491171803248,14.437074149501461,1
2021-01-15,66.5,66.69999694824219,66.0,66.0,56.04642105102539,8653439,404,459,342,326,229,518,975,1303,-328,66.90999984741211,66.79000053405761,45.339147765204466,0.200058144281698,0.3095641037561648,-0.10950595947446679,67.95430299727097,66.79000053405761,65.62569807084425,0.9279101125072883,14.156228909949556,1
2021-01-18,66.30000305175781,67.4000015258789,65.9000015258789,67.4000015258789,57.23528289794922,10241508,233,860,688,317,281,169,1202,1346,-144,66.89000015258789,66.83500061035156,55.57917618181265,0.2342918930444995,0.29450966161383174,-0.06021776856933225,68.02036991079484,66.83500061035156,65.64963130990827,0.9687736758996248,14.740189362598894,1
2021-01-19,67.4000015258789,67.4000015258789,66.80000305175781,67.0999984741211,56.980525970458984,7921753,554,605,271,374,788,844,1613,1823,-210,66.9,66.85000038146973,53.27594377738462,0.23451134571793375,0.28250999843465213,-0.04799865271671838,68.0407985229003,66.85000038146973,65.65920224003915,0.9424325900583012,15.282438354344707,1
2021-01-20,67.0,67.0999984741211,64.19999694824219,64.30000305175781,54.60280227661133,22329856,365,697,187,283,306,684,858,1664,-806,66.72000045776367,66.76000061035157,37.61028625575899,0.00864932941065888,0.2277378646298535,-0.2190885352191946,68.36424407146646,66.76000061035157,65.15575714923668,1.0822589426169158,15.765424027084583,1
2021-01-21,66.0,66.4000015258789,65.5999984741211,66.0999984741211,56.1313362121582,9945923,139,693,895,995,711,496,1745,2184,-439,66.67000045776368,66.77000045776367,48.16283729019325,-0.024817280207486192,0.17722683566238556,-0.20204411586987175,68.3550550226432,66.77000045776367,65.18494589288414,1.1549546234386427,16.213910723200183,1
2021-01-22,66.80000305175781,67.69999694824219,66.19999694824219,66.69999694824219,56.64085388183594,19862473,501,735,407,298,976,321,1884,1354,530,66.57000045776367,66.80500030517578,51.13005715562971,-0.0028916142495631902,0.1412031456799958,-0.144094759929559,68.35092979051713,66.80500030517578,65.25907081983443,1.1867434699159607,15.115326478032179,1
2021-01-25,66.80000305175781,66.80000305175781,66.30000305175781,66.69999694824219,56.64085388183594,8566323,760,895,793,738,778,821,2331,2454,-123,66.5099998474121,66.825,51.13005715562971,0.014319566933991723,0.11582642993079499,-0.10150686299680327,68.35454199624478,66.825,65.29545800375523,1.1376903649219634,14.095212536090463,1
2021-01-26,66.80000305175781,67.19999694824219,66.5,67.0,56.89561080932617,8086100,929,289,209,889,227,843,1365,2021,-656,66.5099998474121,66.82999992370605,52.70010740899712,0.05157279202504128,0.10297570234964425,-0.051402910324602966,68.36114285483688,66.82999992370605,65.29885699257522,1.1064265494448366,13.44945117847878,1
2021-01-27,67.5999984741211,67.5999984741211,67.0,67.19999694824219,57.06544494628906,8968726,219,125,284,505,369,869,872,1499,-627,66.52999954223633,66.84499969482422,53.76648501074277,0.09612624012395088,0.10160580990450557,-0.005479569780554694,68.38444706897666,66.84499969482422,65.3055523206718,1.0702531154931407,13.251083197184533,1
2021-01-28,67.19999694824219,67.9000015258789,67.0,67.9000015258789,57.65987777709961,16614567,986,161,529,232,747,205,2262,598,1664,66.63999938964844,66.84999961853028,57.38765174697777,0.1857781530599567,0.1184402785355958,0.06733787452436091,68.40241635098269,66.84999961853028,65.29758288607786,1.0580922876635526,13.357902822515252,1
2021-01-29,67.69999694824219,68.9000015258789,67.5,68.0,57.74480056762695,18859130,750,617,600,865,123,673,1473,2155,-682,66.83999938964844,66.87499961853027,57.894995715740414,0.2618782120928671,0.14712786524705007,0.11475034684581703,68.48356972502097,66.87499961853027,65.26642951203956,1.0825143761075064,14.313842358394231,1
2021-02-01,68.5,69.0,68.0,68.0,57.74480056762695,13265988,450,609,525,254,671,968,1646,1831,-185,66.89999923706054,66.89499969482422,57.894995715740414,0.3185163983768433,0.1814055718730087,0.1371108265038346,68.54845011102077,66.89499969482422,65.24154927862767,1.0766204920998275,15.279600329198487,1
2021-02-02,67.80000305175781,68.30000305175781,66.5999984741211,67.5999984741211,57.405120849609375,13676302,995,756,467,303,773,685,2235,1744,491,66.94999923706055,66.92499961853028,54.864616202091696,0.32735227561325075,0.21059491262105712,0.11675736299219364,68.6065161780912,66.92499961853028,65.24348305896936,1.121147926781034,14.49907450169572,1
2021-02-03,67.5999984741211,68.30000305175781,67.30000305175781,68.0999984741211,57.82971954345703,5337143,811,887,203,282,103,523,1117,1692,-575,67.32999877929687,67.02499961853027,57.835565977620774,0.37043050107638464,0.24256203031212262,0.12786847076426203,68.73599261224862,67.02499961853027,65.31400662481192,1.1124945034395315,13.774300519014579,1
2021-02-04,67.69999694824219,68.5,67.5999984741211,68.5,58.16938781738281,8343704,437,137,205,487,544,768,1186,1392,-206,67.56999893188477,67.11999969482422,60.09836108766721,0.4318687709415201,0.28042337843800214,0.15144539250351796,68.9339448420342,67.11999969482422,65.30605454761424,1.0973164336137724,13.30307794354189,1
2021-02-05,68.69999694824219,68.80000305175781,68.0,68.69999694824219,58.339229583740234,10806117,396,973,526,414,796,850,1718,2237,-519,67.76999893188477,67.16999969482421,61.21899665335151,0.4910367586336264,0.322546054477127,0.16849070415649942,69.0967575671205,67.16999969482421,65.24324182252792,1.0760797634812038,13.167444849744758,1
2021-02-17,68.4000015258789,69.0,67.5999984741211,68.80000305175781,58.42415618896485,15078585,806,439,147,210,618,409,1571,1058,513,67.97999954223633,67.24499969482422,61.79677533140517,0.5397752785174816,0.36599189928519793,0.1737833792322837,69.29875184944626,67.24499969482422,65.19124754020217,1.099217032223897,12.553109729189307,1
2021-02-18,68.5999984741211,69.4000015258789,68.4000015258789,68.69999694824219,58.339229583740234,11019630,923,774,181,296,659,877,1763,1947,-184,68.14999923706054,67.32999954223632,60.82093172252965,0.5638317484763178,0.4055598691234219,0.15827187935289588,69.47485302156105,67.32999954223632,65.1851460629116,1.0921301013507614,12.405278692021868,1
2021-02-19,68.4000015258789,68.80000305175781,68.0999984741211,68.4000015258789,58.084476470947266,7386629,944,701,687,343,547,965,2178,2009,169,68.26999969482422,67.39999961853027,57.868826137699905,0.55232271832989,0.43491243896471554,0.11741027936517445,69.58814890833432,67.39999961853027,65.21185032872623,1.0641211353711868,11.89166846405483,1
2021-02-22,68.5999984741211,68.9000015258789,68.30000305175781,68.5,58.16938781738281,6153686,305,413,816,138,978,433,2099,984,1115,68.32999954223632,67.48499946594238,58.5903387448338,0.5449884821811679,0.456927647608006,0.08806083457316188,69.70515675993119,67.48499946594238,65.26484217195357,1.0309695167104658,11.528691735644605,1
2021-02-23,68.5,69.5,68.30000305175781,69.0,58.59398651123047,8760000,978,214,798,259,596,968,2372,1441,931,68.42999954223633,67.63499946594239,62.08653023168539,0.572917630700772,0.48012564422655923,0.09279198647421272,69.83888218762199,67.63499946594239,65.43111674426278,1.0430429046770173,11.844530679316266,1
2021-02-24,68.9000015258789,69.9000015258789,68.9000015258789,69.0999984741211,58.67890548706055,7337774,535,257,469,963,825,582,1829,1802,27,68.53999938964844,67.71999931335449,62.76365489398058,0.5962475526252007,0.5033500259062875,0.09289752671891316,70.01050117257739,67.71999931335449,65.42949745413159,1.0399684114858017,12.532764514410859,1
2021-02-25,69.69999694824219,69.9000015258789,69.0999984741211,69.9000015258789,59.35825729370117,7612921,453,479,723,659,569,688,1745,1826,-81,68.76999969482422,67.85999946594238,67.7292084659026,0.6715490448415551,0.5369898296933411,0.134559215148214,70.31796616982581,67.85999946594238,65.40203276205895,1.0228280286480882,13.171838789855839,1
2021-02-26,69.69999694824219,69.69999694824219,67.19999694824219,67.19999694824219,57.06544494628906,20033107,876,669,536,668,141,776,1553,2113,-560,68.67999954223633,68.0049991607666,45.6186197517078,0.5075079793324448,0.5310934596211618,-0.023585480288716987,69.87847359141028,68.0049991607666,66.13152473012292,1.1426263535758474,13.004900436855168,1
2021-03-02,69.0,69.0,68.0,68.0,57.74480056762695,11871824,917,115,574,757,780,523,2271,1395,876,68.62999954223633,68.09999923706054,50.749017445960575,0.4370201175571822,0.512278791208366,-0.07525867365118377,69.75771026718314,68.09999923706054,66.44228820693795,1.189581832017416,12.849886251925975,1
2021-03-03,68.5999984741211,69.30000305175781,68.0999984741211,69.0999984741211,58.67890548706055,9564551,759,867,259,241,634,181,1652,1289,363,68.66999969482421,68.21999931335449,56.78588382342337,0.4645634646140735,0.5027357258895074,-0.03817226127543394,69.80063342637118,68.21999931335449,66.6393652003378,1.197469061998873,12.338217033135509,1
